Match ID,0-10 Team 1 Runs,0-10 Team 1 Wickets,10-20 Team 1 Runs,10-20 Team 1 Wickets,20-30 Team 1 Runs,20-30 Team 1 Wickets,30-40 Team 1 Runs,30-40 Team 1 Wickets,40-50 Team 1 Runs,40-50 Team 1 Wickets,0-10 Team 2 Runs,0-10 Team 2 Wickets,10-20 Team 2 Runs,10-20 Team 2 Wickets,20-30 Team 2 Runs,20-30 Team 2 Wickets,30-40 Team 2 Runs,30-40 Team 2 Wickets,40-50 Team 2 Runs,40-50 Team 2 Wickets,0-10 Team 1 RunRate,0-10 Team 1 Avg,10-20 Team 1 RunRate,10-20 Team 1 Avg,20-30 Team 1 RunRate,20-30 Team 1 Avg,30-40 Team 1 RunRate,30-40 Team 1 Avg,40-50 Team 1 RunRate,40-50 Team 1 Avg,0-10 Team 2 RunRate,0-10 Team 2 Avg,10-20 Team 2 RunRate,10-20 Team 2 Avg,20-30 Team 2 RunRate,20-30 Team 2 Avg,30-40 Team 2 RunRate,30-40 Team 2 Avg,40-50 Team 2 RunRate,40-50 Team 2 Avg,Team 1 Total Runs,Team 1 Total Wickets,Team 1 Match RunRate,Team 1 Match Average,Team 2 Total Runs,Team 2 Total Wickets,Team 2 Match RunRate,Team 2 Match Average
1272381,28,2,58,2,30,5,7,1,0,0,43,1,54,1,9,1,0,0,0,0,2.8,14.0,5.8,29.0,3.0,6.0,0.7,7.0,0.0,0.0,4.3,43.0,5.4,54.0,0.9,9.0,0.0,0.0,0.0,0.0,123,10,2.46,12.3,106,3,2.12,35.33
1275249,45,2,43,0,33,2,40,1,62,4,48,0,41,1,35,1,47,2,54,1,4.5,22.5,4.3,43.0,3.3,16.5,4.0,40.0,6.2,15.5,4.8,48.0,4.1,41.0,3.5,35.0,4.7,23.5,5.4,54.0,223,9,4.46,24.78,225,5,4.5,45.0
1275250,46,1,41,1,40,2,41,5,21,1,103,1,32,2,50,2,9,0,0,0,4.6,46.0,4.1,41.0,4.0,20.0,4.1,8.2,2.1,21.0,10.3,103.0,3.2,16.0,5.0,25.0,0.9,9.0,0.0,0.0,189,10,3.78,18.9,194,5,3.88,38.8
1275251,44,4,24,2,49,2,44,1,9,1,30,2,34,1,25,1,33,1,53,1,4.4,11.0,2.4,12.0,4.9,24.5,4.4,44.0,0.9,9.0,3.0,15.0,3.4,34.0,2.5,25.0,3.3,33.0,5.3,53.0,170,10,3.4,17.0,175,6,3.5,29.17
1275252,44,1,23,2,31,1,31,2,32,4,57,2,55,2,56,0,0,0,0,0,4.4,44.0,2.3,11.5,3.1,31.0,3.1,15.5,3.2,8.0,5.7,28.5,5.5,27.5,5.6,56.0,0.0,0.0,0.0,0.0,161,10,3.22,16.1,168,4,3.36,42.0
1275253,26,3,22,3,28,2,33,2,0,0,60,1,45,2,0,0,0,0,0,0,2.6,8.67,2.2,7.33,2.8,14.0,3.3,16.5,0.0,0.0,6.0,60.0,4.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,109,10,2.18,10.9,105,3,2.1,35.0
1275254,48,0,29,2,54,1,45,1,81,3,35,2,51,1,34,2,64,5,0,0,4.8,48.0,2.9,14.5,5.4,54.0,4.5,45.0,8.1,27.0,3.5,17.5,5.1,51.0,3.4,17.0,6.4,12.8,0.0,0.0,257,7,5.14,36.71,184,10,3.68,18.4
1275255,55,3,27,3,21,1,35,1,43,2,51,0,39,1,47,1,26,2,21,0,5.5,18.33,2.7,9.0,2.1,21.0,3.5,35.0,4.3,21.5,5.1,51.0,3.9,39.0,4.7,47.0,2.6,13.0,2.1,21.0,181,10,3.62,18.1,184,4,3.68,46.0
1275256,49,2,31,1,40,1,48,1,76,2,35,2,34,3,33,1,25,3,5,1,4.9,24.5,3.1,31.0,4.0,40.0,4.8,48.0,7.6,38.0,3.5,17.5,3.4,11.33,3.3,33.0,2.5,8.33,0.5,5.0,244,7,4.88,34.86,132,10,2.64,13.2
1275257,55,1,32,0,43,2,39,1,96,2,59,1,34,0,33,4,31,2,87,2,5.5,55.0,3.2,32.0,4.3,21.5,3.9,39.0,9.6,48.0,5.9,59.0,3.4,34.0,3.3,8.25,3.1,15.5,8.7,43.5,265,6,5.3,44.17,244,9,4.88,27.11
1275258,38,2,35,2,34,2,36,1,68,1,22,1,36,0,46,1,41,3,70,1,3.8,19.0,3.5,17.5,3.4,17.0,3.6,36.0,6.8,68.0,2.2,22.0,3.6,36.0,4.6,46.0,4.1,13.67,7.0,70.0,211,8,4.22,26.38,215,6,4.3,35.83
1275259,28,1,39,3,25,2,36,1,15,3,50,3,25,0,39,2,23,2,0,0,2.8,28.0,3.9,13.0,2.5,12.5,3.6,36.0,1.5,5.0,5.0,16.67,2.5,25.0,3.9,19.5,2.3,11.5,0.0,0.0,143,10,2.86,14.3,137,7,2.74,19.57
1275260,30,3,53,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,5.3,53.0,1.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,3,1.88,31.33,0,0,0.0,0.0
1276293,25,1,42,2,34,2,33,2,15,3,79,0,35,2,38,1,0,0,0,0,2.5,25.0,4.2,21.0,3.4,17.0,3.3,16.5,1.5,5.0,7.9,79.0,3.5,17.5,3.8,38.0,0.0,0.0,0.0,0.0,149,10,2.98,14.9,152,3,3.04,50.67
1276294,28,3,41,1,48,0,47,2,95,3,41,3,18,1,26,2,42,4,0,0,2.8,9.33,4.1,41.0,4.8,48.0,4.7,23.5,9.5,31.67,4.1,13.67,1.8,18.0,2.6,13.0,4.2,10.5,0.0,0.0,259,9,5.18,28.78,127,10,2.54,12.7
1276295,48,2,37,3,34,4,8,1,0,0,41,0,20,4,28,3,41,1,0,0,4.8,24.0,3.7,12.33,3.4,8.5,0.8,8.0,0.0,0.0,4.1,41.0,2.0,5.0,2.8,9.33,4.1,41.0,0.0,0.0,127,10,2.54,12.7,130,8,2.6,16.25
1276296,25,2,35,0,46,1,37,2,66,5,39,3,39,7,0,0,0,0,0,0,2.5,12.5,3.5,35.0,4.6,46.0,3.7,18.5,6.6,13.2,3.9,13.0,3.9,5.57,0.0,0.0,0.0,0.0,0.0,0.0,209,10,4.18,20.9,78,10,1.56,7.8
1276907,22,5,53,3,26,2,0,0,0,0,53,0,54,0,0,0,0,0,0,0,2.2,4.4,5.3,17.67,2.6,13.0,0.0,0.0,0.0,0.0,5.3,53.0,5.4,54.0,0.0,0.0,0.0,0.0,0.0,0.0,101,10,2.02,10.1,107,0,2.14,107.0
1276908,45,1,53,3,47,2,49,0,39,4,23,2,45,2,48,2,22,4,0,0,4.5,45.0,5.3,17.67,4.7,23.5,4.9,49.0,3.9,9.75,2.3,11.5,4.5,22.5,4.8,24.0,2.2,5.5,0.0,0.0,233,10,4.66,23.3,138,10,2.76,13.8
1276909,65,3,22,1,67,1,51,2,37,3,42,3,50,1,54,0,78,1,30,0,6.5,21.67,2.2,22.0,6.7,67.0,5.1,25.5,3.7,12.33,4.2,14.0,5.0,50.0,5.4,54.0,7.8,78.0,3.0,30.0,242,10,4.84,24.2,254,5,5.08,50.8
1276910,51,1,54,0,54,1,76,0,88,3,45,0,52,1,46,2,60,3,54,4,5.1,51.0,5.4,54.0,5.4,54.0,7.6,76.0,8.8,29.33,4.5,45.0,5.2,52.0,4.6,23.0,6.0,20.0,5.4,13.5,323,5,6.46,64.6,257,10,5.14,25.7
1276911,64,4,55,2,73,4,0,0,0,0,37,5,40,4,2,1,0,0,0,0,6.4,16.0,5.5,27.5,7.3,18.25,0.0,0.0,0.0,0.0,3.7,7.4,4.0,10.0,0.2,2.0,0.0,0.0,0.0,0.0,192,10,3.84,19.2,79,10,1.58,7.9
1276912,59,1,51,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,59.0,5.1,51.0,4.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,2,3.06,76.5,0,0,0.0,0.0
1277073,41,2,45,0,52,1,44,2,83,3,11,0,0,0,0,0,0,0,0,0,4.1,20.5,4.5,45.0,5.2,52.0,4.4,22.0,8.3,27.67,1.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,8,5.3,33.12,11,0,0.22,11.0
1277082,32,1,39,2,67,0,58,0,82,1,55,1,47,0,48,2,44,4,58,1,3.2,32.0,3.9,19.5,6.7,67.0,5.8,58.0,8.2,82.0,5.5,55.0,4.7,47.0,4.8,24.0,4.4,11.0,5.8,58.0,278,4,5.56,69.5,252,8,5.04,31.5
1277083,46,0,51,2,62,0,41,3,67,1,65,0,55,0,52,1,65,2,41,0,4.6,46.0,5.1,25.5,6.2,62.0,4.1,13.67,6.7,67.0,6.5,65.0,5.5,55.0,5.2,52.0,6.5,32.5,4.1,41.0,267,6,5.34,44.5,278,3,5.56,92.67
1277084,52,2,45,1,65,0,49,2,58,5,49,1,54,0,44,2,57,3,68,4,5.2,26.0,4.5,45.0,6.5,65.0,4.9,24.5,5.8,11.6,4.9,49.0,5.4,54.0,4.4,22.0,5.7,19.0,6.8,17.0,269,10,5.38,26.9,272,10,5.44,27.2
1277085,29,1,27,3,46,0,84,0,64,6,28,1,39,1,59,0,43,3,66,6,2.9,29.0,2.7,9.0,4.6,46.0,8.4,84.0,6.4,10.67,2.8,28.0,3.9,39.0,5.9,59.0,4.3,14.33,6.6,11.0,250,10,5.0,25.0,235,11,4.7,21.36
1277086,25,1,19,2,38,2,50,3,67,2,52,2,43,1,48,0,11,2,0,0,2.5,25.0,1.9,9.5,3.8,19.0,5.0,16.67,6.7,33.5,5.2,26.0,4.3,43.0,4.8,48.0,1.1,5.5,0.0,0.0,199,10,3.98,19.9,154,5,3.08,30.8
1277087,60,0,30,5,26,2,50,0,30,3,43,1,46,1,43,0,38,3,21,3,6.0,60.0,3.0,6.0,2.6,13.0,5.0,50.0,3.0,10.0,4.3,43.0,4.6,46.0,4.3,43.0,3.8,12.67,2.1,7.0,196,10,3.92,19.6,191,8,3.82,23.88
1277097,32,0,52,0,40,3,87,0,84,4,41,3,37,0,59,1,57,1,70,5,3.2,32.0,5.2,52.0,4.0,13.33,8.7,87.0,8.4,21.0,4.1,13.67,3.7,37.0,5.9,59.0,5.7,57.0,7.0,14.0,295,7,5.9,42.14,264,10,5.28,26.4
1277098,25,3,31,2,43,1,33,0,45,3,71,0,43,2,55,0,22,1,0,0,2.5,8.33,3.1,15.5,4.3,43.0,3.3,33.0,4.5,15.0,7.1,71.0,4.3,21.5,5.5,55.0,2.2,22.0,0.0,0.0,177,9,3.54,19.67,191,3,3.82,63.67
1277099,50,1,26,4,34,3,27,2,0,0,57,0,65,0,31,1,0,0,0,0,5.0,50.0,2.6,6.5,3.4,11.33,2.7,13.5,0.0,0.0,5.7,57.0,6.5,65.0,3.1,31.0,0.0,0.0,0.0,0.0,137,10,2.74,13.7,153,1,3.06,153.0
1278676,35,1,31,4,43,2,49,1,10,2,60,0,67,4,40,0,0,0,0,0,3.5,35.0,3.1,7.75,4.3,21.5,4.9,49.0,1.0,5.0,6.0,60.0,6.7,16.75,4.0,40.0,0.0,0.0,0.0,0.0,168,10,3.36,16.8,167,4,3.34,41.75
1278677,35,1,30,2,70,1,43,1,51,4,35,2,27,2,47,1,51,3,19,2,3.5,35.0,3.0,15.0,7.0,70.0,4.3,43.0,5.1,12.75,3.5,17.5,2.7,13.5,4.7,47.0,5.1,17.0,1.9,9.5,229,9,4.58,25.44,179,10,3.58,17.9
1278678,33,3,44,0,62,1,37,2,69,4,47,3,41,4,52,1,16,2,0,0,3.3,11.0,4.4,44.0,6.2,62.0,3.7,18.5,6.9,17.25,4.7,15.67,4.1,10.25,5.2,52.0,1.6,8.0,0.0,0.0,245,10,4.9,24.5,156,10,3.12,15.6
1281444,62,1,63,0,85,1,107,0,159,2,47,1,49,2,44,1,52,2,60,4,6.2,62.0,6.3,63.0,8.5,85.0,10.7,107.0,15.9,79.5,4.7,47.0,4.9,24.5,4.4,44.0,5.2,26.0,6.0,15.0,476,4,9.52,119.0,252,10,5.04,25.2
1281445,38,3,50,0,63,1,58,3,12,0,66,0,85,1,36,3,45,0,0,0,3.8,12.67,5.0,50.0,6.3,63.0,5.8,19.33,1.2,12.0,6.6,66.0,8.5,85.0,3.6,12.0,4.5,45.0,0.0,0.0,221,7,4.42,31.57,232,4,4.64,58.0
1281446,43,1,48,1,40,1,56,1,37,6,80,2,68,0,82,0,6,0,0,0,4.3,43.0,4.8,48.0,4.0,40.0,5.6,56.0,3.7,6.17,8.0,40.0,6.8,68.0,8.2,82.0,0.6,6.0,0.0,0.0,224,10,4.48,22.4,236,2,4.72,118.0
1288313,63,0,65,1,51,1,36,3,76,2,52,1,44,0,51,2,62,3,12,4,6.3,63.0,6.5,65.0,5.1,51.0,3.6,12.0,7.6,38.0,5.2,52.0,4.4,44.0,5.1,25.5,6.2,20.67,1.2,3.0,291,7,5.82,41.57,221,10,4.42,22.1
1288314,60,1,71,0,69,1,65,1,75,5,62,0,59,1,82,0,74,1,68,2,6.0,60.0,7.1,71.0,6.9,69.0,6.5,65.0,7.5,15.0,6.2,62.0,5.9,59.0,8.2,82.0,7.4,74.0,6.8,34.0,340,8,6.8,42.5,345,4,6.9,86.25
1288315,29,3,52,2,61,0,51,4,9,1,55,1,55,0,57,0,44,0,0,0,2.9,9.67,5.2,26.0,6.1,61.0,5.1,12.75,0.9,9.0,5.5,55.0,5.5,55.0,5.7,57.0,4.4,44.0,0.0,0.0,202,10,4.04,20.2,211,1,4.22,211.0
1288987,41,2,20,3,35,0,50,2,44,3,51,1,44,0,52,0,34,2,0,0,4.1,20.5,2.0,6.67,3.5,35.0,5.0,25.0,4.4,14.67,5.1,51.0,4.4,44.0,5.2,52.0,3.4,17.0,0.0,0.0,190,10,3.8,19.0,181,3,3.62,60.33
1288988,28,5,42,0,33,1,66,1,78,2,38,2,47,2,29,4,16,2,0,0,2.8,5.6,4.2,42.0,3.3,33.0,6.6,66.0,7.8,39.0,3.8,19.0,4.7,23.5,2.9,7.25,1.6,8.0,0.0,0.0,247,9,4.94,27.44,130,10,2.6,13.0
1288989,28,1,56,0,59,0,70,1,100,6,73,0,30,2,37,4,60,2,3,2,2.8,28.0,5.6,56.0,5.9,59.0,7.0,70.0,10.0,16.67,7.3,73.0,3.0,15.0,3.7,9.25,6.0,30.0,0.3,1.5,313,8,6.26,39.12,203,10,4.06,20.3
1290881,38,1,50,1,58,3,28,3,48,2,38,1,29,4,30,0,38,0,38,5,3.8,38.0,5.0,50.0,5.8,19.33,2.8,9.33,4.8,24.0,3.8,38.0,2.9,7.25,3.0,30.0,3.8,38.0,3.8,7.6,222,10,4.44,22.2,173,10,3.46,17.3
1294969,43,0,59,2,51,1,64,1,68,5,57,1,51,1,53,1,57,0,61,2,4.3,43.0,5.9,29.5,5.1,51.0,6.4,64.0,6.8,13.6,5.7,57.0,5.1,51.0,5.3,53.0,5.7,57.0,6.1,30.5,285,9,5.7,31.67,279,5,5.58,55.8
1294970,56,1,50,1,57,0,58,2,67,4,34,3,64,1,47,0,56,1,66,4,5.6,56.0,5.0,50.0,5.7,57.0,5.8,29.0,6.7,16.75,3.4,11.33,6.4,64.0,4.7,47.0,5.6,56.0,6.6,16.5,288,8,5.76,36.0,267,9,5.34,29.67
1294971,43,0,48,1,54,2,43,2,59,4,29,3,24,5,9,2,0,0,0,0,4.3,43.0,4.8,48.0,5.4,27.0,4.3,21.5,5.9,14.75,2.9,9.67,2.4,4.8,0.9,4.5,0.0,0.0,0.0,0.0,247,9,4.94,27.44,62,10,1.24,6.2
1295181,31,1,44,1,36,0,38,1,62,5,44,1,29,2,36,0,36,2,26,5,3.1,31.0,4.4,44.0,3.6,36.0,3.8,38.0,6.2,12.4,4.4,44.0,2.9,14.5,3.6,36.0,3.6,18.0,2.6,5.2,211,8,4.22,26.38,171,10,3.42,17.1
1295182,41,1,41,1,58,0,38,0,50,4,34,2,29,0,40,0,39,2,32,6,4.1,41.0,4.1,41.0,5.8,58.0,3.8,38.0,5.0,12.5,3.4,17.0,2.9,29.0,4.0,40.0,3.9,19.5,3.2,5.33,228,6,4.56,38.0,174,10,3.48,17.4
1295183,18,1,48,0,41,1,46,1,84,2,48,0,40,0,39,3,33,4,7,3,1.8,18.0,4.8,48.0,4.1,41.0,4.6,46.0,8.4,42.0,4.8,48.0,4.0,40.0,3.9,13.0,3.3,8.25,0.7,2.33,237,5,4.74,47.4,167,10,3.34,16.7
1299586,41,1,37,1,72,0,64,3,85,4,38,1,43,0,68,0,83,2,71,3,4.1,41.0,3.7,37.0,7.2,72.0,6.4,21.33,8.5,21.25,3.8,38.0,4.3,43.0,6.8,68.0,8.3,41.5,7.1,23.67,299,9,5.98,33.22,303,6,6.06,50.5
1299587,35,1,23,2,58,0,50,3,17,4,30,1,47,0,36,1,50,2,31,2,3.5,35.0,2.3,11.5,5.8,58.0,5.0,16.67,1.7,4.25,3.0,30.0,4.7,47.0,3.6,36.0,5.0,25.0,3.1,15.5,183,10,3.66,18.3,194,6,3.88,32.33
1299588,39,0,35,2,37,0,33,3,56,5,34,3,37,1,40,1,35,2,59,3,3.9,39.0,3.5,17.5,3.7,37.0,3.3,11.0,5.6,11.2,3.4,11.33,3.7,37.0,4.0,40.0,3.5,17.5,5.9,19.67,200,10,4.0,20.0,205,10,4.1,20.5
1299829,34,1,33,1,38,2,47,1,45,5,33,5,44,1,40,0,36,0,51,0,3.4,34.0,3.3,33.0,3.8,19.0,4.7,47.0,4.5,9.0,3.3,6.6,4.4,44.0,4.0,40.0,3.6,36.0,5.1,51.0,197,10,3.94,19.7,204,6,4.08,34.0
1299830,38,1,39,1,55,0,65,0,76,2,34,3,62,0,39,2,47,2,21,3,3.8,38.0,3.9,39.0,5.5,55.0,6.5,65.0,7.6,38.0,3.4,11.33,6.2,62.0,3.9,19.5,4.7,23.5,2.1,7.0,273,4,5.46,68.25,203,10,4.06,20.3
1299831,39,0,45,1,35,3,42,2,22,4,56,0,37,1,64,0,33,2,1,0,3.9,39.0,4.5,45.0,3.5,11.67,4.2,21.0,2.2,5.5,5.6,56.0,3.7,37.0,6.4,64.0,3.3,16.5,0.1,1.0,183,10,3.66,18.3,191,3,3.82,63.67
1302349,49,0,36,1,39,3,44,2,46,1,51,0,44,0,58,3,66,0,25,0,4.9,49.0,3.6,36.0,3.9,13.0,4.4,22.0,4.6,46.0,5.1,51.0,4.4,44.0,5.8,19.33,6.6,66.0,2.5,25.0,214,7,4.28,30.57,244,3,4.88,81.33
1302350,43,0,47,0,27,3,39,2,38,5,37,2,36,2,43,1,46,0,43,0,4.3,43.0,4.7,47.0,2.7,9.0,3.9,19.5,3.8,7.6,3.7,18.5,3.6,18.0,4.3,43.0,4.6,46.0,4.3,43.0,194,10,3.88,19.4,205,5,4.1,41.0
1302351,46,0,46,1,66,0,68,0,58,4,56,0,47,1,55,1,39,1,73,7,4.6,46.0,4.6,46.0,6.6,66.0,6.8,68.0,5.8,14.5,5.6,56.0,4.7,47.0,5.5,55.0,3.9,39.0,7.3,10.43,284,5,5.68,56.8,270,10,5.4,27.0
1302616,30,1,39,1,42,0,39,2,49,3,31,2,30,0,42,3,53,0,44,5,3.0,30.0,3.9,39.0,4.2,42.0,3.9,19.5,4.9,16.33,3.1,15.5,3.0,30.0,4.2,14.0,5.3,53.0,4.4,8.8,199,7,3.98,28.43,200,10,4.0,20.0
1302617,35,2,27,5,34,1,39,0,81,2,28,3,26,2,31,1,23,3,1,1,3.5,17.5,2.7,5.4,3.4,34.0,3.9,39.0,8.1,40.5,2.8,9.33,2.6,13.0,3.1,31.0,2.3,7.67,0.1,1.0,216,10,4.32,21.6,109,10,2.18,10.9
1302618,23,2,19,2,34,3,35,0,73,1,30,2,20,4,44,0,57,0,36,1,2.3,11.5,1.9,9.5,3.4,11.33,3.5,35.0,7.3,73.0,3.0,15.0,2.0,5.0,4.4,44.0,5.7,57.0,3.6,36.0,184,8,3.68,23.0,187,7,3.74,26.71
1302619,33,0,36,2,32,2,42,0,69,3,42,1,50,0,32,2,30,2,37,5,3.3,33.0,3.6,18.0,3.2,16.0,4.2,42.0,6.9,23.0,4.2,42.0,5.0,50.0,3.2,16.0,3.0,15.0,3.7,7.4,212,7,4.24,30.29,191,10,3.82,19.1
1302620,40,3,39,0,50,0,48,1,85,4,38,0,41,0,48,3,77,0,62,0,4.0,13.33,3.9,39.0,5.0,50.0,4.8,48.0,8.5,21.25,3.8,38.0,4.1,41.0,4.8,16.0,7.7,77.0,6.2,62.0,262,8,5.24,32.75,266,3,5.32,88.67
1302621,28,0,61,0,64,1,77,0,99,2,53,1,44,2,53,1,72,3,64,2,2.8,28.0,6.1,61.0,6.4,64.0,7.7,77.0,9.9,49.5,5.3,53.0,4.4,22.0,5.3,53.0,7.2,24.0,6.4,32.0,329,3,6.58,109.67,286,9,5.72,31.78
1302622,32,0,35,1,64,1,58,1,62,2,41,2,44,1,55,0,61,2,47,0,3.2,32.0,3.5,35.0,6.4,64.0,5.8,58.0,6.2,31.0,4.1,20.5,4.4,44.0,5.5,55.0,6.1,30.5,4.7,47.0,251,5,5.02,50.2,248,5,4.96,49.6
1302623,31,2,27,0,36,2,27,3,48,1,31,2,40,0,25,1,41,0,34,0,3.1,15.5,2.7,27.0,3.6,18.0,2.7,9.0,4.8,48.0,3.1,15.5,4.0,40.0,2.5,25.0,4.1,41.0,3.4,34.0,169,8,3.38,21.12,171,3,3.42,57.0
1302624,49,1,25,1,27,2,29,0,70,4,23,3,30,1,48,0,34,1,51,3,4.9,49.0,2.5,25.0,2.7,13.5,2.9,29.0,7.0,17.5,2.3,7.67,3.0,30.0,4.8,48.0,3.4,34.0,5.1,17.0,200,8,4.0,25.0,186,8,3.72,23.25
1302625,34,3,19,1,35,0,40,2,30,4,31,3,38,0,33,3,13,4,0,0,3.4,11.33,1.9,19.0,3.5,35.0,4.0,20.0,3.0,7.5,3.1,10.33,3.8,38.0,3.3,11.0,1.3,3.25,0.0,0.0,158,10,3.16,15.8,115,10,2.3,11.5
1302626,14,4,13,1,27,1,31,3,51,1,34,2,29,0,44,1,35,1,0,0,1.4,3.5,1.3,13.0,2.7,27.0,3.1,10.33,5.1,51.0,3.4,17.0,2.9,29.0,4.4,44.0,3.5,35.0,0.0,0.0,136,10,2.72,13.6,142,4,2.84,35.5
1302627,36,0,27,2,35,1,37,1,62,5,21,4,28,0,35,3,9,3,0,0,3.6,36.0,2.7,13.5,3.5,35.0,3.7,37.0,6.2,12.4,2.1,5.25,2.8,28.0,3.5,11.67,0.9,3.0,0.0,0.0,197,9,3.94,21.89,93,10,1.86,9.3
1302628,35,2,24,1,32,1,24,2,48,2,34,1,46,0,49,2,26,0,0,0,3.5,17.5,2.4,24.0,3.2,32.0,2.4,12.0,4.8,24.0,3.4,34.0,4.6,46.0,4.9,24.5,2.6,26.0,0.0,0.0,163,8,3.26,20.38,155,3,3.1,51.67
1303309,36,2,43,0,46,1,67,1,91,5,41,2,57,2,40,2,47,0,101,3,3.6,18.0,4.3,43.0,4.6,46.0,6.7,67.0,9.1,18.2,4.1,20.5,5.7,28.5,4.0,20.0,4.7,47.0,10.1,33.67,283,9,5.66,31.44,286,9,5.72,31.78
1303310,15,2,36,2,23,1,54,1,67,4,54,2,47,1,48,2,50,2,0,0,1.5,7.5,3.6,18.0,2.3,23.0,5.4,54.0,6.7,16.75,5.4,27.0,4.7,47.0,4.8,24.0,5.0,25.0,0.0,0.0,195,10,3.9,19.5,199,7,3.98,28.43
1303311,75,1,48,1,58,1,61,1,100,2,56,2,57,0,71,0,81,3,66,4,7.5,75.0,4.8,48.0,5.8,58.0,6.1,61.0,10.0,50.0,5.6,28.0,5.7,57.0,7.1,71.0,8.1,27.0,6.6,16.5,342,6,6.84,57.0,331,9,6.62,36.78
1305496,57,1,45,1,49,2,35,0,86,4,43,3,45,1,46,0,61,1,78,3,5.7,57.0,4.5,45.0,4.9,24.5,3.5,35.0,8.6,21.5,4.3,14.33,4.5,45.0,4.6,46.0,6.1,61.0,7.8,26.0,272,8,5.44,34.0,273,8,5.46,34.12
1305497,27,2,38,0,63,0,61,2,81,4,63,2,34,1,57,0,46,2,60,2,2.7,13.5,3.8,38.0,6.3,63.0,6.1,30.5,8.1,20.25,6.3,31.5,3.4,34.0,5.7,57.0,4.6,23.0,6.0,30.0,270,8,5.4,33.75,260,7,5.2,37.14
1307296,54,0,56,1,38,2,58,1,85,3,51,1,56,1,74,3,63,3,26,0,5.4,54.0,5.6,56.0,3.8,19.0,5.8,58.0,8.5,28.33,5.1,51.0,5.6,56.0,7.4,24.67,6.3,21.0,2.6,26.0,291,7,5.82,41.57,270,8,5.4,33.75
1307297,42,2,50,0,39,3,57,2,24,2,46,1,44,2,41,2,45,5,0,0,4.2,21.0,5.0,50.0,3.9,13.0,5.7,28.5,2.4,12.0,4.6,46.0,4.4,22.0,4.1,20.5,4.5,9.0,0.0,0.0,212,9,4.24,23.56,176,10,3.52,17.6
1307298,42,1,41,1,49,2,50,1,95,1,53,1,57,0,57,0,52,1,68,3,4.2,42.0,4.1,41.0,4.9,24.5,5.0,50.0,9.5,95.0,5.3,53.0,5.7,57.0,5.7,57.0,5.2,52.0,6.8,22.67,277,6,5.54,46.17,287,5,5.74,57.4
1307299,35,3,49,0,60,2,55,0,50,5,45,1,56,2,46,1,46,3,56,3,3.5,11.67,4.9,49.0,6.0,30.0,5.5,55.0,5.0,10.0,4.5,45.0,5.6,28.0,4.6,46.0,4.6,15.33,5.6,18.67,249,10,4.98,24.9,249,10,4.98,24.9
1307300,35,3,45,4,24,1,35,0,18,2,31,3,38,1,32,1,55,1,0,0,3.5,11.67,4.5,11.25,2.4,24.0,3.5,35.0,1.8,9.0,3.1,10.33,3.8,38.0,3.2,32.0,5.5,55.0,0.0,0.0,157,10,3.14,15.7,156,6,3.12,26.0
1307479,49,1,36,2,48,2,80,1,75,4,53,0,58,1,53,2,82,0,58,0,4.9,49.0,3.6,18.0,4.8,24.0,8.0,80.0,7.5,18.75,5.3,53.0,5.8,58.0,5.3,26.5,8.2,82.0,5.8,58.0,288,10,5.76,28.8,304,3,6.08,101.33
1308244,34,1,32,1,42,0,36,1,115,0,27,3,37,2,28,2,16,3,0,0,3.4,34.0,3.2,32.0,4.2,42.0,3.6,36.0,11.5,115.0,2.7,9.0,3.7,18.5,2.8,14.0,1.6,5.33,0.0,0.0,259,3,5.18,86.33,108,10,2.16,10.8
1308245,37,0,32,1,51,2,31,3,49,4,36,1,37,1,32,2,49,1,50,5,3.7,37.0,3.2,32.0,5.1,25.5,3.1,10.33,4.9,12.25,3.6,36.0,3.7,37.0,3.2,16.0,4.9,49.0,5.0,10.0,200,10,4.0,20.0,204,10,4.08,20.4
1308246,37,0,44,2,38,1,40,2,51,4,36,2,46,1,42,0,42,0,37,0,3.7,37.0,4.4,22.0,3.8,38.0,4.0,20.0,5.1,12.75,3.6,18.0,4.6,46.0,4.2,42.0,4.2,42.0,3.7,37.0,210,9,4.2,23.33,203,3,4.06,67.67
1308247,36,2,29,0,48,0,57,2,104,1,49,2,46,1,43,3,25,4,0,0,3.6,18.0,2.9,29.0,4.8,48.0,5.7,28.5,10.4,104.0,4.9,24.5,4.6,46.0,4.3,14.33,2.5,6.25,0.0,0.0,274,5,5.48,54.8,163,10,3.26,16.3
1308248,30,1,36,2,44,0,42,2,66,2,21,3,57,0,32,0,45,2,60,3,3.0,30.0,3.6,18.0,4.4,44.0,4.2,21.0,6.6,33.0,2.1,7.0,5.7,57.0,3.2,32.0,4.5,22.5,6.0,20.0,218,7,4.36,31.14,215,8,4.3,26.88
